BAD,LOAN,MORTDUE,VALUE,REASON,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Other,Office,Sales,Mgr,ProfExe,Self
0,12200,206613,232176,1,10,0,1,237.3157697,0,22,30.68943921,0,0,0,0,1,0
0,12200,45095,64736,0,9,0,0,249.6737711,0,18,31.63530262,1,0,0,0,0,0
0,12200,70722,81760,0,0,0,0,219.7852728,3,26,30.27700538,1,0,0,0,0,0
0,12200,199232,229929,1,11,0,0,223.4381168,0,21,31.3702723,0,0,0,0,1,0
0,12200,82904,125057,0,8,0,0,131.6590526,1,21,37.27313999,0,1,0,0,0,0
0,12200,61302,90873,0,2,0,0,35.97354161,1,4,39.97361316,1,0,0,0,0,0
0,12200,27118,87982,1,19,0,0,232.2369961,0,11,25.2354388,0,0,0,0,1,0
1,12200,53242,70400,0,14,0,0,169.9306635,0,18,34.62942766,1,0,0,0,0,0
0,12200,57112,76050,0,1,0,0,235.2292688,0,9,35.11318533,1,0,0,0,0,0
0,12200,90154,110479,0,9,0,0,196.9264059,2,37,43.1890315,0,0,0,0,1,0
0,12200,86775,111572,0,0,1,1,138.6100805,1,33,34.35180836,0,0,0,0,1,0
0,12300,79838,85209,0,8,0,0,173.8386239,0,11,37.8244708,0,0,0,0,1,0
0,12300,114035,137208,0,15,,1,173.7143227,0,33,32.05607229,0,0,0,0,1,0
0,12300,89333,106107,1,19,0,0,120.2578861,3,24,28.77470213,1,0,0,0,0,0
1,12300,24552,48278,0,0,0,0,171.0751046,0,16,29.29955094,1,0,0,0,0,0
0,12300,61253,85825,0,5,0,0,130.026259,0,34,27.20337824,0,0,1,0,0,0
0,12300,152107,179793,0,7,,1,212.7829956,3,25,43.13409505,0,0,0,0,1,0
0,12300,48866,73023,1,11,3,1,251.629062,1,29,32.87687074,0,1,0,0,0,0
1,12300,48238,66603,1,6,0,1,80.38898294,1,11,40.01910455,0,1,0,0,0,0
0,12300,112373,136202,0,16,,1,179.8829733,0,32,30.48826811,0,0,0,0,1,0
0,12300,69499,104045,0,8,0,0,219.0904891,0,20,18.58475695,1,0,0,0,0,0
0,12300,60200,77079,1,13,0,0,242.2441382,1,32,45.39416855,0,1,0,0,0,0
0,12300,,50530,1,5,,,163.54096,,9,20.02628441,0,0,0,1,0,0
1,12300,78000,101200,1,0.4,0,0,145.0666667,1,19,,1,0,0,0,0,0
1,12300,50230,70000,0,1,0,,184.3666667,2,20,,0,0,1,0,0,0
1,12300,49800,64000,0,23,0,2,232.3333333,3,17,,0,0,0,0,1,0
1,12300,77000,94000,0,41,,4,212.8666667,4,17,,0,0,0,1,0,0
0,12300,114457,144284,0,1,0,0,252.6592531,0,45,32.4971451,0,0,0,0,1,0
0,12300,52622,64407,0,0,0,0,191.0774254,1,13,26.20306729,1,0,0,0,0,0
0,12300,152274,177940,1,4,0,0,196.8767577,0,56,33.72276915,0,1,0,0,0,0
0,12300,27859,48393,1,10,0,0,82.76016033,0,3,34.38536707,1,0,0,0,0,0
0,12300,90006,121122,0,9,0,0,133.4975408,1,21,36.91048167,0,1,0,0,0,0
0,12300,159798,177853,0,6,,0,206.8170726,4,25,41.42504139,0,0,0,0,1,0
0,12300,81590,90050,0,6,0,0,136.7467587,1,26,41.73267582,0,0,0,1,0,0
0,12300,35651,59795,1,22,0,0,118.6530642,0,23,40.66298165,1,0,0,0,0,0
0,12300,50441,56656,0,1,0,0,186.4510167,0,21,35.45260742,0,1,0,0,0,0
0,12300,33061,46277,0,8,,1,154.8992783,7,28,39.70178286,1,0,0,0,0,0
0,12300,102908,124217,1,9,0,0,159.9940264,2,31,27.7074439,0,0,0,0,1,0
0,12300,141020,157511,1,4,0,1,403.7489298,0,43,29.58318425,0,0,0,0,1,0
0,12300,92573,119325,0,2,1,2,157.6206429,0,33,34.77510251,0,0,0,0,1,0
1,12300,73099,84250,0,4,,,,,,40.22228314,0,0,0,0,1,0
1,12300,11300,39000,,,5,1,170.4333333,3,21,,1,0,0,0,0,0
0,12300,68024,78800,0,7,0,0,125.5040514,0,35,29.29334435,0,0,1,0,0,0
1,12300,64265,90956,0,10,0,1,233.1561248,0,32,32.90882386,1,0,0,0,0,0
0,12400,132894,198168,1,0,0,1,355.1639113,0,16,40.54029537,0,1,0,0,0,0
0,12400,31303,57444,,29,0,0,246.7168274,0,18,20.20590752,1,0,0,0,0,0
0,12400,80510,97548,1,1,0,0,74.40426333,1,19,36.45734993,0,0,0,0,1,0
0,12400,137927,160566,1,6,0,1,436.7517799,0,42,29.27255681,0,0,0,0,1,0
1,12400,45604,65501,0,9,0,1,70.33753056,1,24,35.21218126,1,0,0,0,0,0
0,12400,26768,52411,1,0,0,0,253.3180433,0,11,38.82102132,1,0,0,0,0,0
0,12400,203902,234454,1,9,0,0,213.4554475,0,22,33.64852105,0,0,0,0,1,0
0,12400,16375,36672,0,8,0,0,120.674928,0,11,24.08943715,0,0,0,1,0,0
0,12400,49264,57923,0,0,0,0,182.0010415,2,13,27.00877688,1,0,0,0,0,0
0,12400,36034,62953,0,9,0,0,262.0793453,0,16,21.34522735,0,0,0,0,1,0
0,12400,,69350,,0,0,0,,0,0,2.365195413,,,,,,
1,12400,94000,112000,0,4,0,0,,0,0,,0,0,0,1,0,0
0,12400,115902,146813,0,1,0,0,288.4676266,0,45,33.05428433,0,0,0,0,1,0
0,12400,115004,144760,0,2,0,0,279.5221733,1,46,35.61473143,0,0,0,0,1,0
1,12400,57105,74582,0,12,0,0,134.0317679,0,20,36.92573641,1,0,0,0,0,0
0,12400,34055,40739,0,9,,0,147.012827,6,29,39.93094736,1,0,0,0,0,0
1,12400,50573,84008,0,15,1,0,76.04208693,0,7,41.02796675,1,0,0,0,0,0
0,12400,,65317,1,,0,0,349.2796108,0,6,35.71441843,1,0,0,0,0,0
0,12400,25805,31414,0,2,,,,,,38.2372256,1,0,0,0,0,0
0,12400,24769,87665,1,21,0,0,238.3827694,0,11,25.33220131,0,0,0,0,1,0
0,12400,83018,96637,0,2,0,0,95.90213133,2,32,41.24477919,1,0,0,0,0,0
0,12500,93538,118369,0,0,0,1,132.8237118,0,33,34.83386481,0,0,0,0,1,0
0,12500,37562,57081,1,22,0,1,129.486844,0,23,39.08300244,1,0,0,0,0,0
1,12500,69117,101503,1,13,0,7,145.9530178,0,36,36.75998466,0,0,0,0,1,0
0,12500,157312,181050,0,7,,0,209.7067368,4,25,40.90561976,0,0,0,0,1,0
0,12500,10035,61897,1,6,1,1,368.7377963,0,21,14.73359483,1,0,0,0,0,0
0,12500,83276,129116,0,7,0,0,138.687955,0,22,39.58996183,0,1,0,0,0,0
0,12500,57294,66615,0,3,0,1,321.3875868,0,9,31.38089909,1,0,0,0,0,0
0,12500,101047,118913,1,2,0,0,156.6054917,1,22,35.89928784,0,1,0,0,0,0
0,12500,56960,69014,0,4,0,0,307.636664,0,10,30.36248382,1,0,0,0,0,0
0,12500,83924,100114,1,0,0,0,71.30419761,1,20,34.71276881,0,0,0,0,1,0
0,12500,79900,94660,0,19,0,0,252.3496982,10,24,35.80049203,0,0,0,1,0,0
0,12500,,52026,1,6,,,173.7172393,,8,21.6211951,0,0,0,1,0,0
1,12500,41000,64680,0,2,0,0,70.9,3,30,,1,0,0,0,0,0
1,12500,41301,60000,0,2,0,0,77.23333333,0,12,,1,0,0,0,0,0
1,12500,55000,75393,0,0.75,0,1,113.0333333,1,16,,1,0,0,0,0,0
0,12500,77100,90550,1,,0,0,173.4666667,1,26,,0,1,0,0,0,0
0,12500,71582,93400,0,6,3,0,74.06666667,1,21,,1,0,0,0,0,0
1,12500,53060,67500,0,16,0,5,183.6333333,0,15,,0,1,0,0,0,0
1,12500,69192,105300,0,4,0,0,282.0333333,1,23,,0,0,0,1,0,0
1,12500,62000,102600,1,10,2,6,226.4333333,4,42,,1,0,0,0,0,0
0,12500,50097,73846,0,1,0,0,267.8654583,0,20,29.15960949,1,0,0,0,0,0
0,12500,77792,100812,0,10,2,0,182.9569956,1,29,27.38587324,0,0,0,0,1,0
0,12500,53354,79893,1,10,2,0,249.4359543,1,29,35.02088579,0,1,0,0,0,0
0,12500,66163,83727,0,4,1,2,176.9352475,3,30,36.77463995,0,1,0,0,0,0
0,12500,81865,101048,0,1,0,0,147.4022274,0,23,38.85516272,1,0,0,0,0,0
0,12500,17659,31843,0,7,0,1,107.7410948,0,16,19.30085445,0,1,0,0,0,0
0,12500,55228,66569,0,3,0,0,198.8151672,1,17,27.99687276,0,0,0,1,0,0
0,12500,77937,89710,0,19,0,0,223.5874152,10,24,35.95199865,0,0,0,1,0,0
0,12500,26286,36002,0,2,,,,,,38.43868186,1,0,0,0,0,0
0,12500,,39200,1,0,0,0,309.4,1,9,,1,0,0,0,0,0
0,12500,56791,72974,1,29,0,3,182.0664052,0,24,35.69162282,1,0,0,0,0,0
0,12500,,,,,,,,,,27.35264423,,,,,,
0,12600,71370,90316,1,26,0,0,162.3574415,2,14,39.8754838,0,1,0,0,0,0
0,12600,84933,110253,0,8,0,0,192.4226063,1,37,40.84507779,0,0,0,0,1,0
0,12600,80612,93802,0,5,0,0,141.6131456,2,26,40.74903888,0,0,0,1,0,0
1,12600,68800,86000,0,3,2,1,202.8666667,8,26,,0,0,0,1,0,0
1,12600,41169.82,57000,0,5.5,1,0,98.43333333,10,18,,1,0,0,0,0,0
0,12600,83921,90876,0,3,0,0,106.9373967,1,32,41.47300108,1,0,0,0,0,0
0,12600,45633,77578,0,19,0,0,209.7255196,0,15,23.91561488,0,0,0,0,1,0
0,12600,103946,113900,0,17,0,2,194.3599393,1,16,36.41457282,1,0,0,0,0,0
0,12600,125688,198602,1,0,0,1,344.7479335,0,16,39.48382007,0,1,0,0,0,0
1,12600,86785,110400,0,0.7,1,,89.06666667,2,27,,1,0,0,0,0,0
1,12600,72854,86209,,2,0,0,118.0696474,0,14,36.05148718,0,0,0,0,1,0
0,12600,67860,103426,0,9,0,0,202.1526339,0,20,18.34752939,1,0,0,0,0,0
0,12600,103960,127384,0,2,0,0,129.0154994,0,25,34.47945476,,,,,,
0,12600,32742,41299,0,10,,1,170.4071064,7,29,37.80266959,1,0,0,0,0,0
0,12600,25000,37882,1,8.8,0,0,87.2,2,12,,1,0,0,0,0,0
1,12600,48983,65000,0,5,1,0,58.7,7,23,,1,0,0,0,0,0
0,12600,62493,77141,,13,0,0,266.3331014,0,26,27.0078722,1,0,0,0,0,0
0,12600,55415,74307,1,29,1,2,198.8467209,0,23,36.83774105,1,0,0,0,0,0
0,12600,58247,72189,1,30,0,3,198.243176,0,23,35.79425984,1,0,0,0,0,0
0,12600,100590,138649,1,14,0,0,138.1647046,4,22,34.5987274,0,0,0,0,1,0
0,12600,85335,97094,0,2,0,0,116.086609,1,32,40.84524619,1,0,0,0,0,0
0,12600,83552,107186,1,21,0,0,128.6602454,4,24,28.72301763,1,0,0,0,0,0
0,12600,37699,59874,1,22,0,0,114.2359516,0,23,38.68267604,1,0,0,0,0,0
0,12600,76002,94236,0,11,0,0,164.7623042,5,21,39.52570494,1,0,0,0,0,0
0,12600,49986,67896,0,3,0,0,190.1599072,1,17,29.26631718,0,0,0,1,0,0
0,12700,204038,230920,1,10,0,0,242.9128934,0,22,29.80162732,0,0,0,0,1,0
0,12700,79448,91004,0,20,0,0,227.5073902,10,23,34.46430215,0,0,0,1,0,0
0,12700,149272,176467,1,7,0,0,191.9044636,1,55,33.90232001,0,1,0,0,0,0
0,12700,29471,48362,1,9,0,0,79.90287141,0,4,36.0206079,1,0,0,0,0,0
0,12700,72760,83604,0,6,2,3,189.9194249,3,29,37.36856046,0,1,0,0,0,0
0,12700,,41396,1,0,0,0,302.8700505,1,8,27.98946659,1,0,0,0,0,0
0,12700,79383,107590,0,5,0,0,78.29927353,2,14,33.5811165,1,0,0,0,0,0
1,12700,30428,47387,0,2,0,0,164.4900213,0,36,38.8741586,0,0,0,0,1,0
0,12700,103034,124116,0,2,0,0,137.4386924,0,25,31.60310093,,,,,,
0,12700,58293,82594,0,13,0,0,105.050415,0,23,36.70044554,0,1,0,0,0,0
0,12700,30061,58714,,29,0,0,230.8801537,0,19,20.6379176,1,0,0,0,0,0
0,12700,27459,38577,1,16,0,0,72.32957204,0,9,31.60566546,0,0,0,1,0,0
0,12700,77068,98436,1,7,0,1,148.2880996,0,34,33.46369747,0,0,0,0,1,0
0,12700,130867,201245,1,0,0,1,340.7953444,0,15,40.16882702,0,1,0,0,0,0
0,12700,61840,73541,0,1,0,0,157.8924467,2,35,41.65169171,0,0,0,0,1,0
0,12700,79898,101989,0,9,2,0,214.9964598,1,29,29.30607111,0,0,0,0,1,0
0,12700,105293,121416,,14,0,0,250.0188805,0,16,35.28716643,0,1,0,0,0,0
0,12700,60122,93741,0,0,0,0,38.33492385,1,3,42.10934773,1,0,0,0,0,0
0,12700,72164,104220,0,10,0,0,165.4307821,0,13,37.53996336,0,1,0,0,0,0
0,12700,48139,64842,0,0,1,0,192.4791522,2,13,26.54684008,1,0,0,0,0,0
0,12700,9038,65969,1,7,1,1,346.5801028,0,22,13.34721268,1,0,0,0,0,0
0,12700,59440,88690,0,0,0,0,129.1526151,3,11,37.83827353,1,0,0,0,0,0
0,12700,53199,82567,1,3,0,1,185.3250354,0,13,27.39038041,1,0,0,0,0,0
0,12700,58606,83010,0,1,0,0,125.3258854,3,11,35.99961072,1,0,0,0,0,0
0,12700,159661,183244,0,7,,1,210.1152209,4,26,43.76819178,0,0,0,0,1,0
0,12700,107653,129752,1,8,0,0,181.0272753,2,32,29.46672103,0,0,0,0,1,0
0,12700,37346,53511,1,23,0,0,136.9569407,0,22,39.43166373,1,0,0,0,0,0
0,12800,99160,114619,1,2,0,0,142.2125619,0,22,35.94987705,0,1,0,0,0,0
0,12800,66293,92423,1,27,0,0,169.7238883,1,14,41.23216256,0,1,0,0,0,0
0,12800,117391,210072,1,1,0,0,136.6209694,1,14,27.12488931,0,0,0,0,1,0
0,12800,54546,62906,0,3,0,0,175.5198745,1,16,28.64818571,0,0,0,1,0,0
0,12800,49349,70078,0,9,0,0,240.9080591,0,17,31.75405395,1,0,0,0,0,0
0,12800,56516,78392,1,0,0,1,195.7233219,0,13,27.33744139,1,0,0,0,0,0
1,12800,40932,72172,0,20,0,0,162.0440104,0,16,37.51836575,1,0,0,0,0,0
0,12800,100241,113073,0,17,0,1,197.2736792,1,15,39.46758845,1,0,0,0,0,0
0,12800,73624,103213,0,10,0,0,201.6508442,0,20,19.55727283,1,0,0,0,0,0
0,12800,,,,,,,,,,25.13244854,,,,,,
0,12800,,,,,,,,,,24.65967048,,,,,,
0,12800,206527,227737,1,11,0,0,225.2013256,0,22,31.12184071,0,0,0,0,1,0
1,12800,54151,83828,0,13,0,0,132.1602699,0,16,23.47742628,1,0,0,0,0,0
1,12800,81030,100333,0,11,0,1,80.14894304,4,29,42.31937039,0,0,0,1,0,0
0,12800,67867,78660,0,3,,,159.8014934,,34,30.01090961,1,0,0,0,0,0
0,12800,48437,65311,0,0,1,0,260.5552362,0,21,29.51628985,1,0,0,0,0,0
1,12800,51800,68000,1,6,,,,,,,0,0,0,0,1,0
1,12800,111000,124500,0,7,1,0,203.9,2,40,,0,0,1,0,0,0
0,12800,76783,95007,0,6,0,0,140.9720223,2,26,42.15361693,0,0,0,1,0,0
0,12800,58592,87002,0,13,0,0,139.5308428,0,24,37.53107709,0,1,0,0,0,0
0,12800,11986,48309,1,23,0,0,265.2270609,0,20,28.49386194,0,1,0,0,0,0
0,12800,46043,62531,0,4,0,0,183.9821005,0,13,26.10080257,1,0,0,0,0,0
0,12800,42801,51123,1,23,0,1,127.839662,0,22,39.38959461,1,0,0,0,0,0
1,12800,67060,83989,0,9,,3,116.4667574,2,24,43.57230751,0,1,0,0,0,0
0,12800,91040,114331,0,12,0,0,175.8773501,0,26,34.74718504,1,0,0,0,0,0
0,12800,71531,87256,1,26,0,0,167.1637357,1,14,40.37613759,0,1,0,0,0,0
0,12800,75139,105289,1,8,0,0,151.8511659,0,35,31.21070474,0,0,0,0,1,0
0,12800,77318,97616,0,6,0,0,125.5348018,2,27,39.46266339,0,0,0,1,0,0
0,12800,85251,114023,0,1,1,2,143.6827959,0,33,31.91327241,0,0,0,0,1,0
0,12800,79151,110583,0,4,0,0,79.3713845,1,13,33.58669163,1,0,0,0,0,0
0,12800,29100,39264,1,7,0,0,93.39500247,2,12,31.28306102,1,0,0,0,0,0
0,12800,81694,101680,0,0,0,0,159.3541041,1,22,40.1115783,1,0,0,0,0,0
0,12800,68729,90127,1,23,0,0,163.9892789,1,14,39.42448779,0,1,0,0,0,0
0,12900,69770,87000,0,6,0,0,201.9333333,3,19,,1,0,0,0,0,0
1,12900,94000,,0,8,0,1,205.9333333,0,19,,0,1,0,0,0,0
0,12900,34655,57787,,31,0,0,244.9953846,0,18,21.4155043,1,0,0,0,0,0
0,12900,64245,83823,0,13,0,0,246.8377195,3,36,40.56013033,0,1,0,0,0,0
0,12900,39401,53758,1,22,0,0,118.6463752,0,23,38.68944062,1,0,0,0,0,0
0,12900,58566,74655,0,5,,,116.7758176,,24,39.97705119,0,0,0,1,0,0
0,12900,105638,112608,0,17,0,2,208.3068822,2,16,39.67790581,1,0,0,0,0,0
0,12900,59191,72716,0,2,0,0,175.170441,1,17,35.55817128,1,0,0,0,0,0
1,12900,29891,76571,1,2,0,0,29.05867023,3,11,31.45850053,1,0,0,0,0,0
0,12900,151991,179521,1,6,0,0,186.8053299,0,55,34.19175206,0,1,0,0,0,0
0,12900,102905,117694,1,1,0,0,137.1424731,1,21,35.86546621,0,1,0,0,0,0
0,12900,92734,114285,1,11,0,0,236.0527728,0,24,28.66341681,0,0,0,1,0,0
0,12900,87270,97929,1,0,0,0,65.10749654,1,20,34.69636554,0,0,0,0,1,0
0,12900,90646,100744,1,19,0,0,141.2084606,3,23,31.52637971,1,0,0,0,0,0
0,12900,66126,84472,0,2,,,187.1791987,,34,29.99503841,1,0,0,0,0,0
0,12900,67038,110955,0,9,0,0,147.1974137,0,12,37.08598608,0,1,0,0,0,0
0,12900,89510,102628,1,20,0,0,117.8571727,3,24,28.53735409,1,0,0,0,0,0
1,12900,46266,62000,0,7,0,0,77.13333333,5,18,,1,0,0,0,0,0
0,12900,83886,100782,1,5,0,0,115.076186,1,27,27.97970643,0,0,0,0,1,0
0,12900,31498,42695,1,14,0,0,55.02158895,0,9,31.99275348,0,0,0,1,0,0
0,12900,149297,177044,1,4,0,0,205.8739212,0,56,34.97573417,0,1,0,0,0,0
1,12900,117900,143433,0,6,0,0,227.9328934,0,35,47.61976353,0,0,0,1,0,0
0,12900,55673,64582,0,4,0,0,163.4166317,0,14,26.98743734,1,0,0,0,0,0
0,12900,88304,122178,0,10,0,0,223.4548548,0,12,41.42995887,0,1,0,0,0,0
0,12900,50636,57838,0,0,1,0,187.8253233,1,13,28.81347094,1,0,0,0,0,0
0,12900,52353,62740,0,2,0,0,167.515516,0,13,37.3575814,1,0,0,0,0,0
0,12900,89492,110007,1,10,0,2,169.1919843,0,28,32.82003727,0,0,0,0,1,0
0,12900,19688,77998,0,20,0,2,407.2611669,0,12,22.83907899,0,0,0,0,1,0
0,12900,70167,90812,1,25,0,0,177.0806266,2,13,40.22569567,0,1,0,0,0,0
0,12900,45215,66162,0,4,0,0,170.7645169,0,14,39.24801492,1,0,0,0,0,0
0,12900,56957,73181,1,29,1,3,179.096166,1,23,36.39479545,1,0,0,0,0,0
0,12900,56798,71364,0,1,0,0,225.5857631,0,9,33.02128407,1,0,0,0,0,0
0,12900,61031,71550,1,28,0,2,178.0872568,0,23,34.80242878,1,0,0,0,0,0
0,12900,18106,37881,0,8,0,0,134.3841089,0,10,20.51596186,0,0,0,1,0,0
1,13000,64499,86000,1,1,0,0,109.4,0,19,,1,0,0,0,0,0
0,13000,15374,59309,1,6,2,0,355.1312291,1,21,15.82361555,1,0,0,0,0,0
0,13000,27787,44901,0,8,,1,166.7262772,7,28,38.35512561,1,0,0,0,0,0
0,13000,81972,102295,1,5,0,0,107.4206093,0,26,24.72083108,0,0,0,0,1,0
0,13000,,28981,1,28,0,0,203.902855,0,4,25.7409307,,,,,,
0,13000,61509,77065,0,6,0,0,172.8544902,2,17,35.39086131,1,0,0,0,0,0
0,13000,80587,110064,0,6,0,0,85.00919673,1,13,33.99003975,1,0,0,0,0,0
0,13000,72931,96803,0,6,0,0,208.6728918,2,18,41.05223501,1,0,0,0,0,0
1,13000,29461,49326,1,11,0,0,171.5976685,1,8,38.91799988,0,0,0,0,1,0
0,13000,78766,106450,1,6,0,0,107.9513117,0,26,24.87099388,0,0,0,0,1,0
0,13000,49268,72430,0,19,0,0,192.3644746,0,15,23.61710487,0,0,0,0,1,0
0,13000,39386,53149,0,4,0,0,110.4779566,1,16,38.52175901,1,0,0,0,0,0
0,13000,67395,94355,0,8,0,0,214.4844926,3,28,40.97046682,0,1,0,0,0,0
0,13000,53951,70095,1,28,0,3,212.3869245,1,24,36.72874424,1,0,0,0,0,0
0,13000,,72175,1,,0,0,367.9400249,0,6,36.56113974,1,0,0,0,0,0
0,13000,29196,42682,0,9,,0,143.1080607,6,28,37.29840496,1,0,0,0,0,0
0,13000,96172,112123,0,14,0,0,181.8918044,1,18,36.22557157,0,0,0,0,1,0
0,13000,88614,116994,1,13,0,2,188.8241991,0,28,32.61950164,0,0,0,0,1,0
0,13000,16913,48587,1,23,0,0,264.9921562,0,20,30.62263556,0,1,0,0,0,0
1,13000,125969,144076,0,4,0,0,110.1931963,2,30,48.9777317,1,0,0,0,0,0
1,13000,70000,90704,0,15,0,3,142.1666667,0,37,,1,0,0,0,0,0
1,13000,34000,65000,1,4.5,0,1,148.5,2,24,,1,0,0,0,0,0
0,13000,38200,64764,1,4,0,0,211.0666667,3,18,,0,0,0,0,1,0
0,13000,6793,47700,0,4,0,0,304.3666667,0,16,,0,0,0,0,1,0
0,13000,59000,83187,1,,0,0,292.1,0,20,,1,0,0,0,0,0
0,13000,61612,99132,1,8,0,0,262.7333333,1,12,,0,0,0,0,1,0
0,13000,,25425,0,13,,,90.93333333,2,9,,1,0,0,0,0,0
0,13000,20200,37245,0,21,0,1,199.9,2,16,,0,0,0,0,1,0
1,13000,7200,24869,1,0.7,9,1,193.8,0,9,,1,0,0,0,0,0
1,13000,41193,58000,0,18,3,2,66.93333333,4,7,,1,0,0,0,0,0
1,13000,36223,,0,9,1,0,132.8666667,0,14,,1,0,0,0,0,0
1,13000,43744,60000,0,22,0,1,21.26666667,1,15,,0,0,0,0,0,1
1,13000,94941,120000,0,0.1,0,0,132.8666667,0,21,,0,0,0,0,1,0
1,13000,137618,159000,0,9,2,6,106.5333333,6,37,,0,0,0,0,1,0
1,13000,47000,60000,1,1,0,0,,3,12,,0,0,0,0,0,1
1,13000,177000,200000,0,3,0,2,195.8333333,1,50,,0,0,0,1,0,0
1,13000,60000,86400,0,12,0,2,149.1666667,0,28,,1,0,0,0,0,0
1,13000,111000,137813,,6,2,2,138.3333333,3,65,,0,0,0,1,0,0
1,13000,152029,173750,1,20,0,0,19.33333333,7,5,,0,0,0,0,1,0
0,13000,26863,44218,1,10,0,0,92.99959341,2,11,29.11293616,1,0,0,0,0,0
0,13000,110094,145807,0,2,0,0,285.2759347,0,45,35.04547106,0,0,0,0,1,0
0,13000,66014,85528,0,4,2,3,185.6449939,2,30,39.41871848,0,1,0,0,0,0
0,13000,61865,72045,0,0,0,0,172.6966846,2,34,42.56558229,0,0,0,0,1,0
0,13000,,25552,1,28,0,0,198.0728056,0,5,25.50782049,,,,,,
0,13000,77355,114400,,,,,,,,,,,,,,
0,13000,44875,57713,0,0,1,0,184.9903244,1,12,28.60207607,1,0,0,0,0,0
0,13000,110097,210595,1,3,0,0,122.6386999,0,15,29.32751367,0,0,0,0,1,0
0,13000,60719,73677,,11,0,0,256.7103553,0,26,27.31010697,1,0,0,0,0,0
0,13000,80277,106799,0,3,0,0,67.11166592,2,14,37.29777299,1,0,0,0,0,0
0,13000,40996,58938,0,,,,,,,35.80961273,0,0,0,1,0,0
0,13100,48153,70059,0,11,0,0,242.6505336,0,18,30.89311822,1,0,0,0,0,0
0,13100,70878,86743,0,10,0,0,174.8817439,0,11,39.78440826,0,0,0,0,1,0
0,13100,74832,98616,1,6,0,0,101.3622896,1,26,27.02148065,0,0,0,0,1,0
0,13100,59608,72561,1,30,1,2,195.5387113,1,24,36.61107299,1,0,0,0,0,0
0,13100,69259,75149,0,11,0,0,240.4102919,3,37,40.73560441,0,1,0,0,0,0
1,13100,,,1,0.75,,,,,,,0,0,0,0,1,0
0,13100,64897,81598,0,7,0,0,130.6484684,0,34,26.50010508,0,0,1,0,0,0
0,13100,,47568,1,0,0,0,319.5959373,0,8,25.83678517,1,0,0,0,0,0
1,13100,22422,34800,1,2.6,2,0,93.3,1,3,,0,1,0,0,0,0
0,13100,82411,103833,1,21,0,0,135.8630384,4,24,29.21582663,1,0,0,0,0,0
0,13100,70368,87407,0,2,0,0,232.9947127,3,26,29.66798564,1,0,0,0,0,0
0,13100,,65933,,0,0,0,,0,0,3.657370718,,,,,,
0,13100,50552,59889,0,4,0,0,178.6123626,0,13,38.76331381,1,0,0,0,0,0
0,13100,73987,106557,0,9,0,0,149.4525291,1,13,37.00852693,0,1,0,0,0,0
0,13100,61853,73480,,13,0,0,258.9371542,0,26,28.73085117,1,0,0,0,0,0
0,13100,97287,123281,0,9,0,0,162.9937439,0,26,34.17834568,1,0,0,0,0,0
0,13100,59460,72387,1,29,1,2,182.1817822,0,24,34.78513256,1,0,0,0,0,0
1,13100,54000,74750,0,14,1,0,92.4,0,9,,1,0,0,0,0,0
0,13100,58039,68558,1,29,1,2,184.8800106,1,23,37.34734877,1,0,0,0,0,0
0,13100,44817,59544,0,,0,0,71.46170475,0,15,41.60981324,1,0,0,0,0,0
0,13200,155478,183646,1,5,0,0,196.2413709,1,55,35.60287536,0,1,0,0,0,0
0,13200,,69139,,0,1,0,,0,1,1.565931047,,,,,,
0,13200,70069,88303,0,3,0,0,240.8560165,2,25,29.06412827,1,0,0,0,0,0
0,13200,69195,79252,0,13,0,0,248.7881304,3,37,41.90560462,0,1,0,0,0,0
0,13200,69697,91722,1,24,1,0,183.5237293,1,14,39.75217179,0,1,0,0,0,0
0,13200,58549,81381,0,13,0,0,94.68710666,0,24,38.41275614,0,1,0,0,0,0
0,13200,15346,30809,0,7,0,1,89.65253609,0,16,18.10528202,0,1,0,0,0,0
1,13200,65372,81426,0,4,,1,102.6208363,3,29,38.93416913,1,0,0,0,0,0
1,13200,65997,88000,0,2,0,0,113.2333333,2,25,,1,0,0,0,0,0
0,13200,93254,125738,1,3,0,3,156.5454512,0,25,42.73666557,0,0,0,1,0,0
0,13200,22270,38437,0,5,0,1,107.7733867,0,17,20.64319968,0,1,0,0,0,0
0,13200,77241,112904,0,5,0,0,68.54904501,2,14,34.53524372,1,0,0,0,0,0
0,13200,81654,114333,0,5,0,0,97.96296166,1,13,33.74336765,1,0,0,0,0,0
0,13200,71775,80480,0,0,0,0,240.6435766,3,25,29.26799242,1,0,0,0,0,0
0,13200,28428,34477,0,0,,,,,,39.37026271,1,0,0,0,0,0
0,13200,59422,88308,1,,0,0,294.7820846,0,19,29.95255446,1,0,0,0,0,0
0,13200,117985,138969,0,16,,1,178.0647524,0,33,29.95423093,0,0,0,0,1,0
1,13300,58000,75000,0,6.6,0,1,226.2,1,33,,0,0,0,1,0,0
0,13300,96201,124892,1,3,0,3,178.0344633,0,26,40.10275183,0,0,0,1,0,0
0,13300,76663,96022,0,10,2,0,180.0294503,1,30,27.04500676,0,0,0,0,1,0
0,13300,80059,121790,,,,,,,,34.5618314,,,,,,
0,13300,61414,72101,,12,0,0,260.0716499,0,27,27.28688203,1,0,0,0,0,0
